file,speaker,label,numeric_label
23947.wav,Alec Guinness,spoof,1
23948.wav,Nick Offerman,bona-fide,0
23949.wav,Bill Clinton,bona-fide,0
23950.wav,Bill Clinton,bona-fide,0
23951.wav,George Carlin,bona-fide,0
23952.wav,JFK,bona-fide,0
23953.wav,Mark Zuckerberg,spoof,1
23954.wav,Alec Guinness,bona-fide,0
23955.wav,Bernie Sanders,spoof,1
23956.wav,Nelson Mandela,spoof,1
23957.wav,Donald Trump,bona-fide,0
23958.wav,FDR,spoof,1
23959.wav,Alec Guinness,bona-fide,0
23960.wav,Christopher Hitchens,spoof,1
23961.wav,Ayn Rand,bona-fide,0
23962.wav,Ayn Rand,bona-fide,0
23963.wav,Ayn Rand,bona-fide,0
23964.wav,George W. Bush,spoof,1
23965.wav,Ayn Rand,bona-fide,0
23966.wav,Arnold Schwarzenegger,bona-fide,0
23967.wav,Ayn Rand,bona-fide,0
23968.wav,Donald Trump,bona-fide,0
23969.wav,Bernie Sanders,bona-fide,0
23970.wav,Milton Friedman,bona-fide,0
23971.wav,Orson Welles,spoof,1
23972.wav,Christopher Hitchens,bona-fide,0
23973.wav,Malcolm X,bona-fide,0
23974.wav,Ayn Rand,bona-fide,0
23975.wav,Donald Trump,spoof,1
23976.wav,Louis Farrakhan,spoof,1
23977.wav,FDR,bona-fide,0
23978.wav,John Cleese,spoof,1
23979.wav,Alec Guinness,spoof,1
23980.wav,Mr. Rogers,bona-fide,0
23981.wav,Ayn Rand,bona-fide,0
23982.wav,Donald Trump,bona-fide,0
23983.wav,Christopher Hitchens,bona-fide,0
23984.wav,Jerry Seinfeld,spoof,1
23985.wav,Alec Guinness,spoof,1
23986.wav,Alec Guinness,bona-fide,0
23987.wav,Donald Trump,bona-fide,0
23988.wav,Donald Trump,bona-fide,0
23989.wav,Christopher Hitchens,bona-fide,0
23990.wav,Alan Watts,spoof,1
23991.wav,Alec Guinness,spoof,1
23992.wav,Richard Nixon,spoof,1
23993.wav,Christopher Hitchens,bona-fide,0
23994.wav,Donald Trump,bona-fide,0
23995.wav,Ayn Rand,spoof,1
23996.wav,Barack Obama,bona-fide,0
23997.wav,Nelson Mandela,spoof,1
23998.wav,Alec Guinness,spoof,1
23999.wav,JFK,bona-fide,0
24000.wav,Bill Clinton,bona-fide,0
24001.wav,Barack Obama,bona-fide,0
24002.wav,Ronald Reagan,bona-fide,0
24003.wav,Winston Churchill,spoof,1
24004.wav,Alec Guinness,bona-fide,0
24005.wav,Alec Guinness,spoof,1
24006.wav,Donald Trump,bona-fide,0
24007.wav,Ayn Rand,bona-fide,0
24008.wav,Alec Guinness,bona-fide,0
24009.wav,Ayn Rand,spoof,1
24010.wav,Barack Obama,bona-fide,0
24011.wav,Martin Luther King,bona-fide,0
24012.wav,Nick Offerman,bona-fide,0
24013.wav,JFK,spoof,1
24014.wav,Bill Clinton,bona-fide,0
24015.wav,Alec Guinness,bona-fide,0
24016.wav,Ayn Rand,bona-fide,0
24017.wav,Barack Obama,bona-fide,0
24018.wav,Martin Luther King,bona-fide,0
24019.wav,Nelson Mandela,spoof,1
24020.wav,Bernie Sanders,spoof,1
24021.wav,Alec Guinness,spoof,1
24022.wav,Bernie Sanders,spoof,1
24023.wav,JFK,bona-fide,0
24024.wav,Ronald Reagan,spoof,1
24025.wav,Ayn Rand,spoof,1
24026.wav,Donald Trump,bona-fide,0
24027.wav,Alec Guinness,spoof,1
24028.wav,Bill Clinton,bona-fide,0
24029.wav,Martin Luther King,bona-fide,0
24030.wav,Barack Obama,bona-fide,0
24031.wav,Barack Obama,bona-fide,0
24032.wav,Ronald Reagan,spoof,1
24033.wav,Mark Zuckerberg,bona-fide,0
24034.wav,JFK,bona-fide,0
24035.wav,Bill Clinton,bona-fide,0
24036.wav,Ayn Rand,bona-fide,0
24037.wav,Nelson Mandela,spoof,1
24038.wav,Barack Obama,bona-fide,0
24039.wav,Ayn Rand,bona-fide,0
24040.wav,Arnold Schwarzenegger,spoof,1
24041.wav,Ayn Rand,bona-fide,0
24042.wav,Donald Trump,bona-fide,0
24043.wav,Louis Farrakhan,bona-fide,0
24044.wav,Barack Obama,bona-fide,0
24045.wav,Ronald Reagan,bona-fide,0
24046.wav,Alec Guinness,spoof,1
24047.wav,Mark Zuckerberg,bona-fide,0
24048.wav,Winston Churchill,spoof,1
24049.wav,Donald Trump,bona-fide,0
24050.wav,Bill Clinton,bona-fide,0
24051.wav,Ronald Reagan,spoof,1
24052.wav,Donald Trump,bona-fide,0
24053.wav,Queen Elizabeth II,spoof,1
24054.wav,Barack Obama,bona-fide,0
24055.wav,Alec Guinness,spoof,1
24056.wav,Bill Clinton,bona-fide,0
24057.wav,Orson Welles,spoof,1
24058.wav,Alec Guinness,bona-fide,0
24059.wav,Donald Trump,spoof,1
24060.wav,Ayn Rand,spoof,1
24061.wav,Nelson Mandela,spoof,1
24062.wav,Winston Churchill,bona-fide,0
24063.wav,Bernie Sanders,spoof,1
24064.wav,Orson Welles,spoof,1
24065.wav,Norm MacDonald,bona-fide,0
24066.wav,Barack Obama,bona-fide,0
24067.wav,Robert Kardashian,spoof,1
24068.wav,Ayn Rand,bona-fide,0
24069.wav,Donald Trump,bona-fide,0
24070.wav,Bill Clinton,spoof,1
24071.wav,Barack Obama,bona-fide,0
24072.wav,Donald Trump,bona-fide,0
24073.wav,Donald Trump,bona-fide,0
24074.wav,Barack Obama,bona-fide,0
24075.wav,Alec Guinness,spoof,1
24076.wav,Gilbert Gottfried,spoof,1
24077.wav,Jerry Seinfeld,spoof,1
24078.wav,Ayn Rand,spoof,1
24079.wav,George Carlin,spoof,1
24080.wav,Ayn Rand,spoof,1
24081.wav,Mr. Rogers,spoof,1
24082.wav,Lyndon Johnson,bona-fide,0
24083.wav,Ronald Reagan,bona-fide,0
24084.wav,Queen Elizabeth II,spoof,1
24085.wav,Donald Trump,bona-fide,0
24086.wav,Barack Obama,bona-fide,0
24087.wav,Bernie Sanders,bona-fide,0
24088.wav,Bernie Sanders,bona-fide,0
24089.wav,Barack Obama,bona-fide,0
24090.wav,Bernie Sanders,spoof,1
24091.wav,Barack Obama,spoof,1
24092.wav,Bernie Sanders,bona-fide,0
24093.wav,Donald Trump,bona-fide,0
24094.wav,Christopher Hitchens,spoof,1
24095.wav,Alec Guinness,bona-fide,0
24096.wav,Alec Guinness,bona-fide,0
24097.wav,Alec Guinness,bona-fide,0
24098.wav,Martin Luther King,spoof,1
24099.wav,Ayn Rand,bona-fide,0
24100.wav,Alec Guinness,bona-fide,0
24101.wav,Christopher Hitchens,spoof,1
24102.wav,Bill Clinton,spoof,1
24103.wav,George Carlin,bona-fide,0
24104.wav,JFK,bona-fide,0
24105.wav,Billie Eilish,spoof,1
24106.wav,Alec Guinness,bona-fide,0
24107.wav,Bernie Sanders,spoof,1
24108.wav,Winston Churchill,spoof,1
24109.wav,Mark Zuckerberg,spoof,1
24110.wav,Bill Clinton,bona-fide,0
24111.wav,Barack Obama,bona-fide,0
24112.wav,Bernie Sanders,spoof,1
24113.wav,Ayn Rand,spoof,1
24114.wav,Donald Trump,bona-fide,0
24115.wav,Dwight Eisenhower,bona-fide,0
24116.wav,Ayn Rand,bona-fide,0
24117.wav,Ayn Rand,spoof,1
24118.wav,Alec Guinness,bona-fide,0
24119.wav,Mark Zuckerberg,bona-fide,0
24120.wav,Bernie Sanders,bona-fide,0
24121.wav,Barack Obama,bona-fide,0
24122.wav,Queen Elizabeth II,bona-fide,0
24123.wav,Queen Elizabeth II,spoof,1
24124.wav,Martin Luther King,bona-fide,0
24125.wav,Bernie Sanders,bona-fide,0
24126.wav,Barack Obama,bona-fide,0
24127.wav,Barack Obama,bona-fide,0
24128.wav,Bill Clinton,bona-fide,0
24129.wav,Bill Clinton,bona-fide,0
24130.wav,Donald Trump,bona-fide,0
24131.wav,Winston Churchill,bona-fide,0
24132.wav,Milton Friedman,spoof,1
24133.wav,Dwight Eisenhower,bona-fide,0
24134.wav,Winston Churchill,bona-fide,0
24135.wav,George Carlin,spoof,1
24136.wav,Barack Obama,bona-fide,0
24137.wav,Alec Guinness,spoof,1
24138.wav,Bill Clinton,spoof,1
24139.wav,Martin Luther King,bona-fide,0
24140.wav,Norm MacDonald,bona-fide,0
24141.wav,Martin Luther King,bona-fide,0
24142.wav,Milton Friedman,spoof,1
24143.wav,Bill Clinton,bona-fide,0
24144.wav,George Carlin,bona-fide,0
24145.wav,Bernie Sanders,bona-fide,0
24146.wav,Donald Trump,bona-fide,0
24147.wav,The Notorious B.I.G.,spoof,1
24148.wav,Bill Clinton,spoof,1
24149.wav,Mark Zuckerberg,spoof,1
24150.wav,The Notorious B.I.G.,spoof,1
24151.wav,Donald Trump,bona-fide,0
24152.wav,FDR,bona-fide,0
24153.wav,JFK,bona-fide,0
24154.wav,Alec Guinness,bona-fide,0
24155.wav,Nelson Mandela,spoof,1
24156.wav,Boris Johnson,spoof,1
24157.wav,Barack Obama,bona-fide,0
24158.wav,Donald Trump,bona-fide,0
24159.wav,Bernie Sanders,bona-fide,0
24160.wav,Milton Friedman,bona-fide,0
24161.wav,Queen Elizabeth II,spoof,1
24162.wav,The Notorious B.I.G.,bona-fide,0
24163.wav,Ronald Reagan,spoof,1
24164.wav,Mark Zuckerberg,bona-fide,0
24165.wav,Nick Offerman,bona-fide,0
24166.wav,Winston Churchill,spoof,1
24167.wav,John Cleese,spoof,1
24168.wav,Ayn Rand,bona-fide,0
24169.wav,Donald Trump,bona-fide,0
24170.wav,JFK,bona-fide,0
24171.wav,Donald Trump,bona-fide,0
24172.wav,George Carlin,spoof,1
24173.wav,Ayn Rand,bona-fide,0
24174.wav,Bill Clinton,bona-fide,0
24175.wav,Alec Guinness,spoof,1
24176.wav,Bernie Sanders,bona-fide,0
24177.wav,JFK,spoof,1
24178.wav,Ronald Reagan,bona-fide,0
24179.wav,2Pac,spoof,1
24180.wav,JFK,bona-fide,0
24181.wav,Donald Trump,bona-fide,0
24182.wav,Bernie Sanders,bona-fide,0
24183.wav,Ayn Rand,spoof,1
24184.wav,Barack Obama,bona-fide,0
24185.wav,Ayn Rand,bona-fide,0
24186.wav,FDR,spoof,1
24187.wav,Alec Guinness,spoof,1
24188.wav,Ayn Rand,bona-fide,0
24189.wav,Bill Clinton,bona-fide,0
24190.wav,Bill Clinton,spoof,1
24191.wav,Christopher Hitchens,bona-fide,0
24192.wav,Ayn Rand,spoof,1
24193.wav,Dwight Eisenhower,spoof,1
24194.wav,Ronald Reagan,spoof,1
24195.wav,George W. Bush,spoof,1
24196.wav,Bill Clinton,spoof,1
24197.wav,Martin Luther King,spoof,1
24198.wav,Ronald Reagan,bona-fide,0
24199.wav,Ayn Rand,spoof,1
24200.wav,Barack Obama,bona-fide,0
24201.wav,Barack Obama,bona-fide,0
24202.wav,George W. Bush,bona-fide,0
24203.wav,Nelson Mandela,bona-fide,0
24204.wav,Ronald Reagan,bona-fide,0
24205.wav,Donald Trump,bona-fide,0
24206.wav,JFK,bona-fide,0
24207.wav,Alec Guinness,spoof,1
24208.wav,Ronald Reagan,spoof,1
24209.wav,Donald Trump,bona-fide,0
24210.wav,Barack Obama,bona-fide,0
24211.wav,Alec Guinness,spoof,1
24212.wav,Barack Obama,spoof,1
24213.wav,Bill Clinton,bona-fide,0
24214.wav,Barack Obama,bona-fide,0
24215.wav,Bernie Sanders,spoof,1
24216.wav,Alec Guinness,bona-fide,0
24217.wav,Barack Obama,bona-fide,0
24218.wav,Bernie Sanders,bona-fide,0
24219.wav,Milton Friedman,spoof,1
24220.wav,Bill Clinton,spoof,1
24221.wav,Martin Luther King,bona-fide,0
24222.wav,Malcolm X,spoof,1
24223.wav,Boris Johnson,bona-fide,0
24224.wav,Barack Obama,bona-fide,0
24225.wav,Alec Guinness,bona-fide,0
24226.wav,Barack Obama,bona-fide,0
24227.wav,Barack Obama,bona-fide,0
24228.wav,JFK,spoof,1
24229.wav,Barack Obama,bona-fide,0
24230.wav,William F. Buckley,spoof,1
24231.wav,Alec Guinness,spoof,1
24232.wav,FDR,bona-fide,0
24233.wav,Martin Luther King,spoof,1
24234.wav,Barack Obama,bona-fide,0
24235.wav,Donald Trump,bona-fide,0
24236.wav,Mr. Rogers,spoof,1
24237.wav,Alec Guinness,bona-fide,0
24238.wav,Nelson Mandela,bona-fide,0
24239.wav,Barack Obama,spoof,1
24240.wav,Alec Guinness,bona-fide,0
24241.wav,Louis Farrakhan,bona-fide,0
24242.wav,Kanye West,bona-fide,0
24243.wav,Ayn Rand,spoof,1
24244.wav,Ayn Rand,spoof,1
24245.wav,Ayn Rand,spoof,1
24246.wav,Bernie Sanders,bona-fide,0
24247.wav,The Notorious B.I.G.,bona-fide,0
24248.wav,FDR,bona-fide,0
24249.wav,Bernie Sanders,bona-fide,0
24250.wav,Alec Guinness,bona-fide,0
24251.wav,Nick Offerman,spoof,1
24252.wav,Ayn Rand,bona-fide,0
24253.wav,George W. Bush,spoof,1
24254.wav,Barack Obama,bona-fide,0
24255.wav,Ayn Rand,bona-fide,0
24256.wav,Louis Farrakhan,bona-fide,0
24257.wav,Donald Trump,bona-fide,0
24258.wav,Martin Luther King,spoof,1
24259.wav,Calvin Coolidge,bona-fide,0
24260.wav,FDR,spoof,1
24261.wav,Bernie Sanders,bona-fide,0
24262.wav,Norm MacDonald,spoof,1
24263.wav,Bernie Sanders,spoof,1
24264.wav,Ronald Reagan,spoof,1
24265.wav,Ronald Reagan,bona-fide,0
24266.wav,The Notorious B.I.G.,spoof,1
24267.wav,Barack Obama,bona-fide,0
24268.wav,Queen Elizabeth II,spoof,1
24269.wav,Martin Luther King,bona-fide,0
24270.wav,Winston Churchill,spoof,1
24271.wav,Alec Guinness,spoof,1
24272.wav,JFK,bona-fide,0
24273.wav,Ayn Rand,spoof,1
24274.wav,Harry Truman,bona-fide,0
24275.wav,Ronald Reagan,spoof,1
24276.wav,Milton Friedman,spoof,1
24277.wav,Christopher Hitchens,bona-fide,0
24278.wav,Bernie Sanders,spoof,1
24279.wav,Bill Burr,spoof,1
24280.wav,Ayn Rand,bona-fide,0
24281.wav,Donald Trump,bona-fide,0
24282.wav,Milton Friedman,bona-fide,0
24283.wav,JFK,bona-fide,0
24284.wav,Dwight Eisenhower,bona-fide,0
24285.wav,Alec Guinness,spoof,1
24286.wav,Ronald Reagan,spoof,1
24287.wav,Ayn Rand,bona-fide,0
24288.wav,Robert Kardashian,bona-fide,0
24289.wav,Arnold Schwarzenegger,bona-fide,0
24290.wav,George Carlin,spoof,1
24291.wav,Alec Guinness,spoof,1
24292.wav,Ayn Rand,bona-fide,0
24293.wav,Martin Luther King,spoof,1
24294.wav,FDR,spoof,1
24295.wav,Bernie Sanders,bona-fide,0
24296.wav,Alec Guinness,bona-fide,0
24297.wav,Donald Trump,bona-fide,0
24298.wav,Bernie Sanders,bona-fide,0
24299.wav,Lyndon Johnson,bona-fide,0
24300.wav,Barack Obama,bona-fide,0
24301.wav,Nelson Mandela,spoof,1
24302.wav,Orson Welles,spoof,1
24303.wav,Barack Obama,bona-fide,0
24304.wav,Bill Clinton,spoof,1
24305.wav,Alec Guinness,spoof,1
24306.wav,Tucker Carlson,bona-fide,0
24307.wav,The Notorious B.I.G.,spoof,1
24308.wav,Donald Trump,bona-fide,0
24309.wav,Ayn Rand,spoof,1
24310.wav,Bernie Sanders,spoof,1
24311.wav,Barack Obama,bona-fide,0
24312.wav,Winston Churchill,spoof,1
24313.wav,Ayn Rand,spoof,1
24314.wav,2Pac,bona-fide,0
24315.wav,Alec Guinness,bona-fide,0
24316.wav,Alec Guinness,spoof,1
24317.wav,Christopher Hitchens,spoof,1
24318.wav,Barack Obama,bona-fide,0
24319.wav,Ronald Reagan,spoof,1
24320.wav,Alec Guinness,bona-fide,0
24321.wav,Bernie Sanders,spoof,1
24322.wav,Ayn Rand,spoof,1
24323.wav,Mark Zuckerberg,bona-fide,0
24324.wav,Martin Luther King,spoof,1
24325.wav,FDR,bona-fide,0
24326.wav,Christopher Hitchens,spoof,1
24327.wav,Bernie Sanders,bona-fide,0
24328.wav,Richard Nixon,bona-fide,0
24329.wav,Alec Guinness,bona-fide,0
24330.wav,Donald Trump,bona-fide,0
24331.wav,Alec Guinness,spoof,1
24332.wav,Ayn Rand,spoof,1
24333.wav,Bill Clinton,bona-fide,0
24334.wav,Donald Trump,bona-fide,0
24335.wav,Winston Churchill,bona-fide,0
24336.wav,Winston Churchill,spoof,1
24337.wav,JFK,spoof,1
24338.wav,Donald Trump,bona-fide,0
24339.wav,Christopher Hitchens,bona-fide,0
24340.wav,Martin Luther King,spoof,1
24341.wav,JFK,bona-fide,0
24342.wav,Ayn Rand,bona-fide,0
24343.wav,Barack Obama,bona-fide,0
24344.wav,Ronald Reagan,spoof,1
24345.wav,Bernie Sanders,spoof,1
24346.wav,Ronald Reagan,spoof,1
24347.wav,Alexandria Ocasio-Cortez,bona-fide,0
24348.wav,Alec Guinness,bona-fide,0
24349.wav,Ronald Reagan,spoof,1
24350.wav,Gilbert Gottfried,bona-fide,0
24351.wav,Mark Zuckerberg,bona-fide,0
24352.wav,JFK,spoof,1
24353.wav,Barack Obama,bona-fide,0
24354.wav,Bill Clinton,spoof,1
24355.wav,Louis Farrakhan,spoof,1
24356.wav,Martin Luther King,spoof,1
24357.wav,JFK,bona-fide,0
24358.wav,Ayn Rand,bona-fide,0
24359.wav,Martin Luther King,bona-fide,0
24360.wav,Donald Trump,bona-fide,0
24361.wav,Ronald Reagan,bona-fide,0
24362.wav,FDR,bona-fide,0
24363.wav,Mr. Rogers,bona-fide,0
24364.wav,Mr. Rogers,spoof,1
24365.wav,Martin Luther King,bona-fide,0
24366.wav,Donald Trump,bona-fide,0
24367.wav,Gilbert Gottfried,spoof,1
24368.wav,Ayn Rand,bona-fide,0
24369.wav,Donald Trump,bona-fide,0
24370.wav,Barack Obama,bona-fide,0
24371.wav,Ronald Reagan,bona-fide,0
24372.wav,FDR,bona-fide,0
24373.wav,Ayn Rand,spoof,1
24374.wav,Bernie Sanders,spoof,1
24375.wav,Ayn Rand,bona-fide,0
24376.wav,Barack Obama,bona-fide,0
24377.wav,Ronald Reagan,bona-fide,0
24378.wav,Bernie Sanders,bona-fide,0
24379.wav,Milton Friedman,spoof,1
24380.wav,Ayn Rand,bona-fide,0
24381.wav,George W. Bush,bona-fide,0
24382.wav,Bernie Sanders,spoof,1
24383.wav,Barack Obama,bona-fide,0
24384.wav,Barack Obama,bona-fide,0
24385.wav,Alan Watts,bona-fide,0
24386.wav,Arnold Schwarzenegger,bona-fide,0
24387.wav,FDR,bona-fide,0
24388.wav,Christopher Hitchens,bona-fide,0
24389.wav,Barack Obama,bona-fide,0
24390.wav,Norm MacDonald,spoof,1
24391.wav,Bernie Sanders,spoof,1
24392.wav,Bernie Sanders,spoof,1
24393.wav,Alec Guinness,spoof,1
24394.wav,Donald Trump,bona-fide,0
24395.wav,Barack Obama,bona-fide,0
24396.wav,Donald Trump,bona-fide,0
24397.wav,Bill Clinton,bona-fide,0
24398.wav,JFK,spoof,1
24399.wav,Richard Nixon,spoof,1
24400.wav,Barack Obama,bona-fide,0
24401.wav,Christopher Hitchens,bona-fide,0
24402.wav,Alec Guinness,bona-fide,0
24403.wav,Barack Obama,bona-fide,0
24404.wav,Winston Churchill,bona-fide,0
24405.wav,Alan Watts,spoof,1
24406.wav,Barack Obama,bona-fide,0
24407.wav,Donald Trump,bona-fide,0
24408.wav,Winston Churchill,bona-fide,0
24409.wav,Alec Guinness,spoof,1
24410.wav,Bernie Sanders,bona-fide,0
24411.wav,Ayn Rand,spoof,1
24412.wav,Barack Obama,spoof,1
24413.wav,Donald Trump,bona-fide,0
24414.wav,Ayn Rand,bona-fide,0
24415.wav,Donald Trump,bona-fide,0
24416.wav,Donald Trump,bona-fide,0
24417.wav,Bernie Sanders,bona-fide,0
24418.wav,Kanye West,spoof,1
24419.wav,Barack Obama,bona-fide,0
24420.wav,Bernie Sanders,bona-fide,0
24421.wav,Alec Guinness,spoof,1
24422.wav,Alec Guinness,spoof,1
24423.wav,JFK,spoof,1
24424.wav,Donald Trump,bona-fide,0
24425.wav,Alec Guinness,bona-fide,0
24426.wav,Martin Luther King,bona-fide,0
24427.wav,George Carlin,bona-fide,0
24428.wav,Donald Trump,bona-fide,0
24429.wav,The Notorious B.I.G.,spoof,1
24430.wav,Bill Clinton,bona-fide,0
24431.wav,Martin Luther King,bona-fide,0
24432.wav,Ayn Rand,bona-fide,0
24433.wav,Queen Elizabeth II,spoof,1
24434.wav,Christopher Hitchens,bona-fide,0
24435.wav,Scarlett Johansson,bona-fide,0
24436.wav,George Carlin,spoof,1
24437.wav,Ayn Rand,bona-fide,0
24438.wav,Richard Nixon,bona-fide,0
24439.wav,Kanye West,bona-fide,0
24440.wav,Barack Obama,bona-fide,0
24441.wav,Bill Clinton,spoof,1
24442.wav,Ayn Rand,bona-fide,0
24443.wav,Martin Luther King,bona-fide,0
24444.wav,Barack Obama,bona-fide,0
24445.wav,Barack Obama,bona-fide,0
24446.wav,Donald Trump,bona-fide,0
24447.wav,Donald Trump,bona-fide,0
24448.wav,Alec Guinness,bona-fide,0
24449.wav,Barack Obama,bona-fide,0
24450.wav,Bernie Sanders,spoof,1
24451.wav,George Carlin,bona-fide,0
24452.wav,Ronald Reagan,spoof,1
24453.wav,Christopher Hitchens,spoof,1
24454.wav,Arnold Schwarzenegger,spoof,1
24455.wav,JFK,bona-fide,0
24456.wav,Ronald Reagan,spoof,1
24457.wav,JFK,bona-fide,0
24458.wav,Bernie Sanders,bona-fide,0
24459.wav,JFK,spoof,1
24460.wav,Donald Trump,bona-fide,0
24461.wav,Bernie Sanders,spoof,1
24462.wav,Alec Guinness,bona-fide,0
24463.wav,FDR,spoof,1
24464.wav,Alec Guinness,spoof,1
24465.wav,Donald Trump,bona-fide,0
24466.wav,Bill Clinton,bona-fide,0
24467.wav,Donald Trump,bona-fide,0
24468.wav,Bill Clinton,spoof,1
24469.wav,Milton Friedman,spoof,1
24470.wav,Barack Obama,bona-fide,0
24471.wav,Barack Obama,bona-fide,0
24472.wav,Barack Obama,bona-fide,0
24473.wav,Barack Obama,bona-fide,0
24474.wav,Adam Driver,bona-fide,0
24475.wav,Winston Churchill,bona-fide,0
24476.wav,JFK,spoof,1
24477.wav,Bill Clinton,spoof,1
24478.wav,Bernie Sanders,bona-fide,0
24479.wav,Donald Trump,bona-fide,0
24480.wav,Louis Farrakhan,bona-fide,0
24481.wav,Ronald Reagan,spoof,1
24482.wav,Bill Clinton,bona-fide,0
24483.wav,Donald Trump,bona-fide,0
24484.wav,Alec Guinness,spoof,1
24485.wav,Ronald Reagan,spoof,1
24486.wav,Barack Obama,bona-fide,0
24487.wav,Alec Guinness,bona-fide,0
24488.wav,Christopher Hitchens,spoof,1
24489.wav,Bernie Sanders,spoof,1
24490.wav,Ayn Rand,bona-fide,0
24491.wav,George W. Bush,spoof,1
24492.wav,Donald Trump,spoof,1
24493.wav,Bernie Sanders,bona-fide,0
24494.wav,Donald Trump,bona-fide,0
24495.wav,Winston Churchill,spoof,1
24496.wav,Louis Farrakhan,bona-fide,0
24497.wav,Alec Guinness,spoof,1
24498.wav,Bernie Sanders,bona-fide,0
24499.wav,Alec Guinness,spoof,1
24500.wav,Winston Churchill,bona-fide,0
24501.wav,Nick Offerman,bona-fide,0
24502.wav,Christopher Hitchens,bona-fide,0
24503.wav,Donald Trump,bona-fide,0
24504.wav,Mark Zuckerberg,spoof,1
24505.wav,Barack Obama,bona-fide,0
24506.wav,The Notorious B.I.G.,spoof,1
24507.wav,Bill Clinton,spoof,1
24508.wav,Barack Obama,bona-fide,0
24509.wav,Bill Clinton,spoof,1
24510.wav,FDR,spoof,1
24511.wav,Donald Trump,bona-fide,0
24512.wav,Queen Elizabeth II,bona-fide,0
24513.wav,Barack Obama,bona-fide,0
24514.wav,George W. Bush,spoof,1
24515.wav,Alec Guinness,bona-fide,0
24516.wav,Barack Obama,bona-fide,0
24517.wav,Martin Luther King,bona-fide,0
24518.wav,Donald Trump,bona-fide,0
24519.wav,Bernie Sanders,spoof,1
24520.wav,Ronald Reagan,bona-fide,0
24521.wav,2Pac,spoof,1
24522.wav,Barack Obama,spoof,1
24523.wav,Winston Churchill,spoof,1
24524.wav,Winston Churchill,spoof,1
24525.wav,Donald Trump,bona-fide,0
24526.wav,Donald Trump,bona-fide,0
24527.wav,Donald Trump,bona-fide,0
24528.wav,Queen Elizabeth II,bona-fide,0
24529.wav,Alexandria Ocasio-Cortez,bona-fide,0
24530.wav,Barack Obama,bona-fide,0
24531.wav,Bill Clinton,spoof,1
24532.wav,Nick Offerman,bona-fide,0
24533.wav,Barack Obama,bona-fide,0
24534.wav,Louis Farrakhan,spoof,1
24535.wav,Ronald Reagan,bona-fide,0
24536.wav,Ronald Reagan,spoof,1
24537.wav,Bill Clinton,spoof,1
24538.wav,Alec Guinness,spoof,1
24539.wav,Milton Friedman,spoof,1
24540.wav,Robert Kardashian,bona-fide,0
24541.wav,Barack Obama,bona-fide,0
24542.wav,Ayn Rand,bona-fide,0
24543.wav,Alec Guinness,bona-fide,0
24544.wav,Ronald Reagan,spoof,1
24545.wav,Alec Guinness,bona-fide,0
24546.wav,Bernie Sanders,bona-fide,0
24547.wav,Alexandria Ocasio-Cortez,bona-fide,0
24548.wav,Alec Guinness,spoof,1
24549.wav,Bill Clinton,spoof,1
24550.wav,Alec Guinness,spoof,1
24551.wav,Alec Guinness,bona-fide,0
24552.wav,Alec Guinness,bona-fide,0
24553.wav,Donald Trump,bona-fide,0
24554.wav,Alec Guinness,bona-fide,0
24555.wav,John Cleese,spoof,1
24556.wav,Barack Obama,bona-fide,0
24557.wav,Alec Guinness,spoof,1
24558.wav,Mark Zuckerberg,bona-fide,0
24559.wav,Donald Trump,bona-fide,0
24560.wav,Bernie Sanders,bona-fide,0
24561.wav,Ayn Rand,spoof,1
24562.wav,John Cleese,spoof,1
24563.wav,Martin Luther King,spoof,1
24564.wav,Bernie Sanders,spoof,1
24565.wav,Alec Guinness,bona-fide,0
24566.wav,Louis Farrakhan,spoof,1
24567.wav,Gilbert Gottfried,bona-fide,0
24568.wav,Arnold Schwarzenegger,spoof,1
24569.wav,Barack Obama,bona-fide,0
24570.wav,Dwight Eisenhower,bona-fide,0
24571.wav,Winston Churchill,bona-fide,0
24572.wav,JFK,spoof,1
24573.wav,Bill Clinton,spoof,1
24574.wav,Ronald Reagan,bona-fide,0
24575.wav,Ayn Rand,bona-fide,0
24576.wav,Bill Clinton,spoof,1
24577.wav,Donald Trump,bona-fide,0
24578.wav,Donald Trump,bona-fide,0
24579.wav,Bill Clinton,spoof,1
24580.wav,Alec Guinness,spoof,1
24581.wav,Christopher Hitchens,bona-fide,0
24582.wav,Donald Trump,bona-fide,0
24583.wav,Bernie Sanders,spoof,1
24584.wav,Bill Clinton,bona-fide,0
24585.wav,Arnold Schwarzenegger,bona-fide,0
24586.wav,Barack Obama,bona-fide,0
24587.wav,Richard Nixon,spoof,1
24588.wav,Donald Trump,bona-fide,0
24589.wav,Alec Guinness,bona-fide,0
24590.wav,Bernie Sanders,bona-fide,0
24591.wav,Christopher Hitchens,spoof,1
24592.wav,Mark Zuckerberg,bona-fide,0
24593.wav,2Pac,spoof,1
24594.wav,FDR,bona-fide,0
24595.wav,Alec Guinness,spoof,1
24596.wav,Donald Trump,bona-fide,0
24597.wav,Louis C.K.,spoof,1
24598.wav,Ayn Rand,spoof,1
24599.wav,Donald Trump,spoof,1
24600.wav,Barack Obama,bona-fide,0
24601.wav,Barack Obama,bona-fide,0
24602.wav,Barack Obama,bona-fide,0
24603.wav,Donald Trump,bona-fide,0
24604.wav,Ronald Reagan,bona-fide,0
24605.wav,Barack Obama,spoof,1
